datetime,open,high,low,close,volume
2023-12-21 14:00:00,93358,93546,93250,93250,761
2023-12-21 14:15:00,93258,93293,93223,93242,771
2023-12-21 14:30:00,93270,93299,93194,93226,139
2023-12-21 14:45:00,93192,93302,93077,93269,139
2023-12-21 15:00:00,93269,93280,93253,93280,258
2023-12-21 15:15:00,93255,93275,93200,93200,857
2023-12-21 15:30:00,93194,93290,93167,93285,1880
2023-12-21 15:45:00,93285,93324,93010,93049,805
2023-12-21 16:00:00,93052,93170,93010,93010,139
2023-12-21 16:15:00,93011,93109,92963,92978,1779
2023-12-21 16:30:00,92978,93050,92848,92939,2684
2023-12-21 16:45:00,93000,93061,92929,93023,2616
2023-12-21 17:00:00,93010,93031,92918,93000,2754
2023-12-21 17:15:00,93000,93000,92830,93000,418
2023-12-21 17:30:00,92960,92965,92772,92883,555
2023-12-21 17:45:00,92892,92901,92627,92893,2054
2023-12-21 18:00:00,92919,93025,92894,93018,815
2023-12-21 18:15:00,93000,93025,92799,92930,1052
2023-12-21 18:30:00,92896,92986,92890,92960,148
2023-12-21 18:45:00,92900,92916,92900,92916,4
2023-12-21 19:00:00,92960,92976,92922,92933,42
2023-12-21 19:15:00,92957,92958,92885,92885,52
2023-12-21 19:30:00,92915,92927,92891,92909,32
2023-12-21 19:45:00,92928,92933,92885,92885,101
2023-12-21 20:00:00,92890,92919,92890,92910,81
2023-12-21 20:15:00,92945,92945,92930,92930,23
2023-12-21 20:30:00,92935,92960,92930,92960,8
2023-12-21 20:45:00,92953,92986,92953,92986,42
2023-12-21 21:00:00,92985,92986,92980,92980,4
2023-12-21 21:15:00,92986,92986,92950,92986,25
2023-12-21 21:30:00,92950,92971,92950,92971,5
2023-12-21 21:45:00,92936,92959,92920,92940,34
2023-12-21 22:00:00,92913,92917,92910,92917,28
2023-12-21 22:30:00,92922,92922,92911,92911,3
2023-12-21 22:45:00,92913,92913,92910,92910,4
2023-12-21 23:00:00,92916,92968,92916,92968,138
2023-12-21 23:15:00,92949,92976,92947,92976,46
2023-12-21 23:30:00,92986,92986,92948,92958,10
2023-12-21 23:45:00,92930,92930,92930,92930,1
2023-12-22 09:00:00,92946,93000,92924,93000,54
2023-12-22 09:15:00,93000,93000,92957,92969,70
2023-12-22 09:30:00,92950,93000,92930,92989,69
2023-12-22 09:45:00,92984,93022,92934,93010,214
2023-12-22 10:00:00,93010,93030,92900,92988,706
2023-12-22 10:15:00,92999,93050,92942,93050,1833
2023-12-22 10:30:00,93030,93076,92970,92970,1176
2023-12-22 10:45:00,93004,93020,92820,92867,617
2023-12-22 11:00:00,92886,92905,92700,92850,658
2023-12-22 11:15:00,92850,92911,92811,92880,563
2023-12-22 11:30:00,92840,92950,92840,92913,1282
2023-12-22 11:45:00,92922,92979,92795,92830,146
2023-12-22 12:00:00,92808,92880,92808,92880,24
2023-12-22 12:15:00,92864,92900,92803,92899,95
2023-12-22 12:30:00,92890,92890,92600,92625,1297
2023-12-22 12:45:00,92600,92635,92309,92449,563
2023-12-22 13:00:00,92394,92443,92275,92364,213
2023-12-22 13:15:00,92369,92371,92275,92290,387
2023-12-22 13:30:00,92279,92338,92235,92255,223
2023-12-22 13:45:00,92300,92333,92246,92300,272
2023-12-22 14:00:00,92300,92350,92299,92300,215
2023-12-22 14:15:00,92300,92325,92199,92200,297
2023-12-22 14:30:00,92222,92350,92195,92307,286
2023-12-22 14:45:00,92350,92360,92322,92340,593
2023-12-22 15:00:00,92335,92350,92322,92330,99
2023-12-22 15:15:00,92340,92362,92216,92249,197
2023-12-22 15:30:00,92287,92312,92250,92312,47
2023-12-22 15:45:00,92340,92400,92296,92400,456
2023-12-22 16:00:00,92375,92517,92375,92453,358
2023-12-22 16:15:00,92460,92499,92410,92465,146
2023-12-22 16:30:00,92500,92706,92500,92703,165
2023-12-22 16:45:00,92719,92720,92614,92614,118
2023-12-22 17:00:00,92645,92741,92620,92649,430
2023-12-22 17:15:00,92638,92638,92550,92585,55
2023-12-22 17:30:00,92550,92550,92405,92500,565
2023-12-22 17:45:00,92565,92750,92562,92695,105
2023-12-22 18:00:00,92683,92683,92577,92584,103
2023-12-22 18:15:00,92601,92676,92595,92655,316
2023-12-22 18:30:00,92717,92750,92717,92750,12
2023-12-22 18:45:00,92747,92747,92739,92740,6
2023-12-22 19:00:00,92746,92746,92737,92737,2
